ID,SalePrice
1969,404213.12
1970,455179.94
1971,449045.38
1972,378138.8
1973,271349.2
1974,315720.28
1975,482196.16
1976,269366.22
1977,341520.9
1978,373630.38
1979,327735.03
1980,198202.66
1981,354768.44
1982,225933.78
1983,200740.5
1984,164027.22
1985,210128.0
1986,207824.78
1987,175628.64
1988,175973.34
1989,190833.17
1990,214412.84
1991,245291.83
1992,213145.56
1993,163719.66
1994,238645.0
1995,188420.77
1996,253621.38
1997,310517.1
1998,326115.66
1999,259274.58
2000,313782.1
2001,252671.64
2002,239383.98
2003,268093.0
2004,264013.9
2005,219460.66
2006,243549.44
2007,248624.83
2008,226496.4
2009,191580.25
2010,189837.38
2011,134896.55
2012,178561.03
2013,182016.33
2014,181834.33
2015,201089.42
2016,190213.4
2017,196509.69
2018,122303.4
2019,131495.38
2020,101970.93
2021,109437.97
2022,180378.52
2023,143289.25
2024,252056.72
2025,363469.47
2026,176236.69
2027,152941.38
2028,151343.61
2029,169167.53
2030,276015.56
2031,238122.34
2032,263114.3
2033,266247.03
2034,159957.9
2035,219641.77
2036,195194.39
2037,204371.08
2038,299821.28
2039,230370.14
2040,284924.47
2041,281907.03
2042,201726.34
2043,171653.66
2044,155534.86
2045,202045.75
2046,138422.8
2047,151468.8
2048,139633.7
2049,129268.09
2050,185482.6
2051,105460.68
2052,134618.06
2053,151017.62
2054,89720.9
2055,159116.84
2056,139879.48
2057,116143.016
2058,223446.0
2059,139191.9
2060,172970.92
2061,179690.02
2062,133223.03
2063,118058.445
2064,148917.55
2065,119756.56
2066,161119.48
2067,104874.85
2068,129307.305
2069,89261.74
2070,117722.95
2071,92292.86
2072,127347.266
2073,135350.4
2074,186793.89
2075,145092.0
2076,120197.875
2077,156093.72
2078,127904.34
2079,128911.57
2080,111349.59
2081,127398.28
2082,114680.49
2083,143844.17
2084,110186.65
2085,122389.98
2086,117392.9
2087,119290.48
2088,93189.6
2089,80621.04
2090,125806.74
2091,123973.4
2092,116993.79
2093,114465.24
2094,111621.34
2095,147368.7
2096,81106.73
2097,101547.72
2098,150569.1
2099,56715.707
2100,83052.13
2101,117884.17
2102,126792.97
2103,105299.58
2104,126001.375
2105,125262.5
2106,71680.945
2107,221008.17
2108,113170.31
2109,110994.414
2110,125303.484
2111,140755.98
2112,140041.66
2113,119853.336
2114,113913.23
2115,155427.95
2116,117371.07
2117,154700.67
2118,119712.945
2119,104679.1
2120,111658.61
2121,112964.25
2122,111414.38
2123,86246.06
2124,162245.39
2125,131926.22
2126,155833.73
2127,152243.44
2128,129485.74
2129,100013.23
2130,151147.02
2131,142630.2
2132,115672.016
2133,127192.15
2134,123000.77
2135,97340.875
2136,73690.85
2137,109682.67
2138,135457.6
2139,156234.77
2140,142160.2
2141,149215.52
2142,127650.15
2143,143391.9
2144,116636.516
2145,135449.06
2146,157209.39
2147,124797.35
2148,127588.08
2149,146112.6
2150,215907.88
2151,111395.37
2152,176850.55
2153,155988.66
2154,101124.91
2155,140106.05
2156,262970.8
2157,226830.61
2158,237892.88
2159,203292.4
2160,174102.75
2161,255268.28
2162,411571.16
2163,328107.5
2164,245081.62
2165,207527.89
2166,149427.27
2167,221223.25
2168,197125.16
2169,196013.69
2170,215913.02
2171,149073.42
2172,134766.42
2173,158847.73
2174,231116.12
2175,301699.44
2176,341119.56
2177,244314.1
2178,210264.72
2179,136999.17
2180,225322.47
2181,192853.72
2182,221373.94
2183,195688.14
2184,127044.98
2185,121709.18
2186,146432.03
2187,156157.3
2188,152193.36
2189,217442.77
2190,82596.93
2191,80391.24
2192,90992.33
2193,108608.17
2194,104153.33
2195,107488.414
2196,109517.42
2197,113468.04
2198,167247.53
2199,179485.7
2200,146520.73
2201,146252.28
2202,214964.22
2203,144207.06
2204,181542.2
2205,118183.82
2206,140414.23
2207,231387.61
2208,239319.84
2209,236317.48
2210,124566.8
2211,119828.54
2212,119844.54
2213,108357.49
2214,129722.93
2215,109399.77
2216,149743.69
2217,72236.47
2218,86601.79
2219,84927.9
2220,84517.6
2221,331570.75
2222,255274.12
2223,284723.47
2224,208632.02
2225,124809.734
2226,194660.69
2227,205268.81
2228,273832.34
2229,250820.84
2230,158249.42
2231,219251.47
2232,183853.73
2233,168713.03
2234,243548.5
2235,216140.47
2236,265642.66
2237,316087.84
2238,205124.39
2239,100531.81
2240,165754.94
2241,145620.84
2242,130857.74
2243,122999.25
2244,98983.12
2245,93218.484
2246,139875.61
2247,104703.06
2248,115064.36
2249,122352.98
2250,131280.36
2251,107789.695
2252,175234.97
2253,149190.33
2254,184484.45
2255,199775.28
2256,188335.25
2257,206185.05
2258,169510.06
2259,181885.16
2260,160009.17
2261,193201.83
2262,221500.44
2263,365237.4
2264,431983.2
2265,157460.28
2266,309286.44
2267,361734.56
2268,399497.78
2269,150416.1
2270,188497.69
2271,215361.89
2272,192252.88
2273,166118.92
2274,187165.86
2275,163086.98
2276,197946.7
2277,192325.5
2278,144486.1
2279,129396.37
2280,111367.33
2281,170070.8
2282,188540.3
2283,101012.81
2284,114598.055
2285,143173.55
2286,123738.46
2287,357582.62
2288,279604.4
2289,399993.38
2290,446654.88
2291,323512.7
2292,449408.7
2293,462096.72
2294,474271.97
2295,467618.25
2296,260061.58
2297,314532.9
2298,319714.7
2299,404002.7
2300,327438.22
2301,282488.62
2302,237127.5
2303,232939.9
2304,227782.47
2305,173304.95
2306,172554.73
2307,186531.5
2308,215541.27
2309,285998.72
2310,211825.95
2311,182968.5
2312,168630.19
2313,173228.11
2314,175842.33
2315,176981.81
2316,186567.27
2317,182899.58
2318,183623.66
2319,183106.92
2320,191235.8
2321,235884.05
2322,165661.55
2323,179113.27
2324,164790.33
2325,211634.73
2326,162644.0
2327,205818.27
2328,232873.94
2329,186998.16
2330,179173.92
2331,386253.16
2332,404899.47
2333,319765.6
2334,248850.66
2335,276224.38
2336,328458.75
2337,217804.1
2338,269230.1
2339,199416.66
2340,386219.28
2341,208512.27
2342,232320.27
2343,225189.92
2344,224618.75
2345,236976.48
2346,227517.38
2347,208016.31
2348,250302.55
2349,182049.83
2350,286680.06
2351,270983.28
2352,253969.19
2353,247692.86
2354,133056.95
2355,140312.36
2356,146763.8
2357,202976.25
2358,188677.36
2359,126198.484
2360,117670.086
2361,138411.17
2362,253590.9
2363,142461.48
2364,155684.89
2365,225247.48
2366,191549.75
2367,220681.92
2368,212325.11
2369,220322.12
2370,169898.8
2371,166115.75
2372,188278.69
2373,287483.6
2374,328740.16
2375,257213.72
2376,274822.3
2377,366974.75
2378,141439.69
2379,194640.08
2380,140984.64
2381,165745.45
2382,206296.77
2383,206155.17
2384,253444.88
2385,158022.75
2386,137151.6
2387,137649.27
2388,95472.06
2389,125585.336
2390,146618.44
2391,141420.53
2392,116792.68
2393,169910.31
2394,150418.83
2395,218086.36
2396,155912.95
2397,218000.48
2398,135692.78
2399,47951.734
2400,50630.66
2401,110571.81
2402,138755.2
2403,135268.47
2404,146764.08
2405,170554.17
2406,146572.45
2407,125750.73
2408,142857.4
2409,127047.88
2410,165225.28
2411,117122.61
2412,151111.56
2413,131308.03
2414,141200.2
2415,126766.01
2416,134182.02
2417,130747.22
2418,131836.8
2419,131085.81
2420,119120.63
2421,141377.11
2422,110904.164
2423,119817.91
2424,155597.17
2425,202169.69
2426,137998.38
2427,139776.8
2428,170323.84
2429,114204.85
2430,133728.89
2431,102921.74
2432,144350.98
2433,148246.33
2434,137179.72
2435,150208.23
2436,108432.54
2437,104676.51
2438,126474.266
2439,106045.02
2440,122909.43
2441,93486.82
2442,97766.51
2443,122591.945
2444,123884.64
2445,83535.49
2446,137518.72
2447,180320.89
2448,136948.1
2449,112768.78
2450,144305.42
2451,121535.195
2452,201140.23
2453,95651.15
2454,116674.23
2455,116097.73
2456,135932.9
2457,130027.5
2458,113291.25
2459,109531.31
2460,129120.62
2461,122256.28
2462,135138.62
2463,125064.71
2464,176970.33
2465,140913.39
2466,124671.98
2467,137096.94
2468,84905.14
2469,79197.37
2470,182557.16
2471,200556.61
2472,168280.28
2473,111972.01
2474,85406.94
2475,205837.7
2476,114087.836
2477,131380.67
2478,150323.89
2479,104400.25
2480,149868.55
2481,124719.9
2482,132599.39
2483,112847.2
2484,124070.98
2485,125691.62
2486,153097.08
2487,164827.58
2488,163815.88
2489,143232.55
2490,152373.73
2491,92232.766
2492,184791.02
2493,144698.17
2494,139640.5
2495,85632.94
2496,250062.52
2497,153318.3
2498,108703.19
2499,100194.9
2500,126201.125
2501,137518.06
2502,151000.2
2503,90142.18
2504,184597.61
2505,213957.75
2506,262054.03
2507,271326.16
2508,264510.62
2509,212065.06
2510,229845.02
2511,176088.34
2512,207638.55
2513,211992.67
2514,250966.55
2515,151978.7
2516,163944.03
2517,143579.66
2518,153516.39
2519,223936.66
2520,215575.17
2521,189108.44
2522,222695.47
2523,122750.35
2524,136749.72
2525,150559.33
2526,137359.33
2527,114272.19
2528,132088.86
2529,128632.06
2530,123407.195
2531,257843.42
2532,219411.27
2533,193624.6
2534,234155.33
2535,320147.94
2536,236626.22
2537,244718.9
2538,185965.25
2539,184408.81
2540,175660.12
2541,184964.14
2542,170540.19
2543,130645.516
2544,121419.81
2545,136789.25
2546,127775.97
2547,142655.36
2548,152193.8
2549,151448.44
2550,240615.14
2551,143479.73
2552,127469.13
2553,74997.58
2554,100041.66
2555,124496.61
2556,97698.195
2557,107714.48
2558,151783.31
2559,138364.98
2560,140979.53
2561,142156.81
2562,126715.37
2563,154816.23
2564,196824.6
2565,136584.72
2566,157459.67
2567,128443.9
2568,202647.64
2569,212060.62
2570,121347.23
2571,186872.3
2572,156607.25
2573,208699.47
2574,267580.88
2575,137808.73
2576,121135.98
2577,156066.03
2578,83375.28
2579,71447.945
2580,122745.79
2581,124909.516
2582,122685.164
2583,284476.75
2584,154749.22
2585,160247.86
2586,198342.39
2587,204245.02
2588,144237.6
2589,150709.02
2590,214156.17
2591,208253.52
2592,212703.89
2593,267117.84
2594,161410.94
2595,206046.08
2596,300763.5
2597,184990.97
2598,276163.53
2599,304095.28
2600,137350.69
2601,151225.45
2602,81315.914
2603,93642.26
2604,87614.52
2605,77567.77
2606,150098.98
2607,198983.34
2608,218664.48
2609,166909.27
2610,101054.53
2611,112566.77
2612,157885.52
2613,130787.5
2614,126970.61
2615,161161.44
2616,147486.11
2617,184604.83
2618,199007.44
2619,192417.6
2620,194055.14
2621,179257.84
2622,180634.14
2623,260466.16
2624,312974.88
2625,297799.16
2626,171847.92
2627,174885.05
2628,452862.16
2629,511134.1
2630,368439.16
2631,460242.94
2632,405426.9
2633,334647.12
2634,411179.25
2635,157549.34
2636,175197.38
2637,183369.73
2638,252988.47
2639,183047.2
2640,160836.86
2641,105925.76
2642,190220.66
2643,105919.8
2644,120890.51
2645,100130.516
2646,93302.71
2647,98809.2
2648,138210.69
2649,140521.94
2650,137384.62
2651,145190.4
2652,413329.4
2653,244931.84
2654,235858.19
2655,399825.97
2656,303218.1
2657,348818.22
2658,303533.47
2659,301451.53
2660,357145.38
2661,326380.72
2662,350564.38
2663,279001.34
2664,275609.97
2665,330137.0
2666,289751.9
2667,156440.06
2668,183563.61
2669,175693.97
2670,275692.0
2671,187365.0
2672,190420.67
2673,211656.53
2674,203157.12
2675,171560.53
2676,188269.34
2677,195205.38
2678,252260.4
2679,265147.1
2680,285735.9
2681,414963.75
2682,318538.1
2683,522740.06
2684,310633.47
2685,329457.3
2686,255788.33
2687,322506.9
2688,214076.53
2689,205571.1
2690,371149.03
2691,186041.52
2692,129801.14
2693,182054.7
2694,126480.54
2695,190562.92
2696,185302.61
2697,188645.16
2698,198742.3
2699,164083.23
2700,157655.16
2701,149459.2
2702,114449.96
2703,123372.01
2704,138589.36
2705,122454.66
2706,117001.71
2707,124561.805
2708,135266.8
2709,103749.55
2710,124272.29
2711,264538.88
2712,398634.66
2713,170176.42
2714,148970.25
2715,170716.9
2716,143018.66
2717,170229.83
2718,226284.61
2719,155128.97
2720,174970.8
2721,138917.0
2722,157690.95
2723,145959.95
2724,132390.03
2725,131861.94
2726,151739.45
2727,187488.86
2728,173679.38
2729,148193.03
2730,148976.08
2731,129552.32
2732,124068.73
2733,162055.81
2734,144987.97
2735,132879.42
2736,144442.69
2737,122262.695
2738,130350.31
2739,168692.92
2740,139449.0
2741,146858.16
2742,149254.52
2743,143912.1
2744,162503.53
2745,145342.8
2746,139973.42
2747,150181.73
2748,117214.58
2749,130762.555
2750,129485.74
2751,134169.98
2752,189161.47
2753,150326.19
2754,235952.67
2755,132291.58
2756,87350.38
2757,62973.508
2758,89011.56
2759,163843.84
2760,129793.59
2761,150629.84
2762,146754.0
2763,191330.84
2764,149932.73
2765,289840.62
2766,130710.81
2767,85835.71
2768,123646.45
2769,136299.89
2770,146932.4
2771,100617.945
2772,113933.984
2773,158030.73
2774,142103.27
2775,119321.195
2776,131963.33
2777,144231.4
2778,102885.73
2779,112896.62
2780,98945.086
2781,99137.11
2782,94290.25
2783,96382.87
2784,127125.57
2785,134860.02
2786,65642.4
2787,116852.84
2788,73081.695
2789,183447.05
2790,94735.51
2791,114331.05
2792,58997.79
2793,176784.27
2794,101140.73
2795,116144.68
2796,105534.125
2797,209674.81
2798,112503.77
2799,117111.664
2800,70303.23
2801,110229.63
2802,134645.03
2803,154880.33
2804,133219.47
2805,104123.336
2806,80201.414
2807,158178.05
2808,153854.08
2809,138640.66
2810,135504.75
2811,161288.45
2812,155674.05
2813,138697.64
2814,150816.7
2815,96100.914
2816,258749.92
2817,154659.36
2818,128728.64
2819,153585.95
2820,128791.76
2821,110951.766
2822,207486.33
2823,295134.16
2824,175056.75
2825,160168.88
2826,131663.39
2827,140972.81
2828,210594.84
2829,199122.3
2830,223228.75
2831,177835.2
2832,258553.33
2833,294202.3
2834,208383.25
2835,223132.75
2836,193420.84
2837,150573.69
2838,149246.69
2839,179607.1
2840,215064.28
2841,205029.16
2842,222374.8
2843,154397.19
2844,160710.22
2845,119852.766
2846,205469.38
2847,198351.47
2848,225078.92
2849,194936.94
2850,284148.94
2851,224820.19
2852,222101.81
2853,237724.81
2854,137768.9
2855,198259.56
2856,199697.0
2857,187199.42
2858,199331.86
2859,115588.76
2860,127211.07
2861,126284.805
2862,183841.45
2863,124554.914
2864,236186.81
2865,141429.17
2866,134641.69
2867,103302.5
2868,98748.73
2869,117332.79
2870,123038.43
2871,90168.14
2872,51505.086
2873,101569.9
2874,143753.25
2875,112948.195
2876,167390.98
2877,147658.66
2878,171645.47
2879,135752.19
2880,104679.305
2881,143310.3
2882,167322.52
2883,196367.5
2884,197458.94
2885,187382.14
2886,232729.84
2887,98527.76
2888,135250.55
2889,51803.41
2890,82159.26
2891,134061.39
2892,57401.332
2893,92249.66
2894,60407.133
2895,322709.06
2896,275017.9
2897,195515.03
2898,142734.42
2899,218640.92
2900,160275.83
2901,208849.8
2902,177306.67
2903,348150.56
2904,350218.88
2905,86260.54
2906,203971.9
2907,104463.79
2908,133120.28
2909,140733.84
2910,79026.484
2911,80137.04
2912,140964.73
2913,88351.47
2914,77114.234
2915,80384.27
2916,82746.414
2917,160231.05
2918,117640.125
2919,219568.05
